   1	    3.229485
   2	    3.442652
   3	    3.488771
   4	    3.524747
   5	    3.584113
   6	    3.607695
   7	    3.619489
   8	    3.629948
   9	    3.647313
  10	    3.650285
  11	    3.682329
  12	    3.703275
  13	    3.727387
  14	    3.741364
  15	    3.748256
  16	    3.752807
  17	    3.753468
  18	    3.760248
  19	    3.800051
  20	    3.899076
  21	    3.984315
  22	    4.003337
  23	    4.116460
  24	    4.144581
  25	    4.168726
  26	    4.219426
  27	    4.236614
  28	    5.843374
  29	    5.862675
  30	    5.893730
  31	    5.963014
  32	    6.065617
  33	    6.129510
  34	    6.161067
  35	    6.207579
  36	    6.243247
  37	    6.334792
  38	    6.354559
  39	    6.444942
  40	    6.583011
  41	    6.585770
  42	    6.678410
  43	    7.098767
  44	    7.390966
  45	    7.584243
