   1	    2.473287
   2	    2.488211
   3	    2.488483
   4	    2.510084
   5	    2.530141
   6	    2.569854
   7	    2.579429
   8	    2.617858
   9	    2.618470
  10	    2.652778
  11	    2.657903
  12	    2.671742
  13	    2.675234
  14	    2.723104
  15	    2.727971
  16	    2.738120
  17	    2.756096
  18	    2.758583
  19	    2.781928
  20	    2.782360
  21	    2.832939
  22	    2.845024
  23	    2.845607
  24	    2.850399
  25	    2.882489
  26	    2.912307
  27	    2.956881
  28	    2.959937
  29	    3.054963
  30	    3.344043
  31	    3.392260
  32	    3.411337
  33	    3.415910
  34	    3.430842
  35	    3.465773
  36	    3.593922
  37	    3.621131
  38	    3.773889
  39	    3.796473
  40	    3.904502
  41	    3.933711
  42	    3.956893
  43	    4.026903
  44	    4.189822
  45	    4.198364
  46	    4.206081
  47	    4.224126
  48	    4.229488
  49	    4.267696
  50	    4.284293
  51	    4.288090
  52	    4.294173
  53	    4.325538
  54	    4.338896
  55	    4.343281
  56	    4.394413
  57	    4.496299
  58	    4.541321
  59	    4.680377
  60	    4.685916
  61	    4.693563
  62	    4.698728
  63	    4.722488
  64	    4.755553
  65	    4.793306
  66	    4.835516
  67	    4.865836
  68	    4.885793
  69	    5.064538
  70	    5.079275
  71	    5.090058
  72	    5.093201
  73	    5.186290
  74	    5.201261
  75	    5.269330
  76	    5.270660
  77	    5.307766
  78	    5.357831
  79	    5.364292
  80	    5.504403
  81	    5.588221
  82	    5.660239
  83	    5.674842
  84	    5.692065
  85	    5.696818
  86	    5.702321
  87	    5.717983
  88	    5.807109
  89	    5.832157
  90	    5.894139
  91	    6.173133
  92	    6.294081
  93	    6.343306
  94	    6.360957
  95	    6.390337
  96	    6.402194
  97	    6.493853
  98	    6.638008
  99	    6.823471
 100	    6.929778
 101	    6.975304
 102	    6.993183
 103	    7.185479
 104	    7.763729
 105	    8.231416
